datetime,wl_tidewell,wl_polarbear,wl_beluga,wl_muskox,wl_fox,wl_snowy,height_tidewell,height_polarbear,height_beluga,height_muskox,height_snowy,height_fox,temp_tidewell,temp_polarbear,temp_beluga,temp_muskox,temp_snowy,temp_fox,cond_tidewell,cond_polarbear,cond_beluga,cond_muskox,cond_snowy,cond_fox,level_tidewell,level_polarbear,level_beluga,level_muskox,level_snowy,level_fox,astrotide,surge,wind_direction,wind_speed,gust_speed,solar_radiation,precipitation,air_temp,air_pressure,significant_wave_height_s,significant_wave_period_s,maximum_wave_height_s,maximum_wave_period_s,average_wave_height_s,average_wave_period_s,wave_energy_s,significant_wave_height_n,significant_wave_period_n,maximum_wave_height_n,maximum_wave_period_n,average_wave_height_n,average_wave_period_n,wave_energy_n,significant_wave_height_w,significant_wave_period_w,maximum_wave_height_w,maximum_wave_period_w,average_wave_height_w,average_wave_period_w,wave_energy_w
2025-06-16T12:00:00Z,NA,0.1351444711052935,0.31067780443862675,0.15314447110529344,3.56651113777196,0.9650444711052933,NA,-0.48515430666666665,-0.015620973333333333,-0.07215430666666667,0.08174569333333334,0.10321236,NA,-0.004666666666666667,1.6716666666666666,0.228,0.9593333333333333,1.0093333333333332,NA,183.1,10423.666666666666,15103.1,110.5,112.1,NA,10.462733333333333,10.818266666666666,10.519733333333333,10.923633333333333,10.9411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T12:30:00Z,NA,0.13323395377196018,0.31004452630529344,0.15231684603862677,3.568300620438627,0.9690672871052933,NA,-0.487064824,-0.016254251466666668,-0.07298193173333334,0.08576850933333333,0.10500184266666666,NA,-0.005333333333333333,1.5706666666666667,0.22,1.133,1.1616666666666666,NA,183.2,10402.066666666668,15137.4,111.56666666666666,112.83333333333333,NA,10.461366666666667,10.818266666666666,10.5193,10.9282,10.943433333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T13:00:00Z,NA,0.13193658310529352,0.3097365831052934,0.15220324977196012,3.5720365831052936,0.9737699164386266,NA,-0.48836219466666664,-0.016562194666666665,-0.073095528,0.09047113866666667,0.10873780533333333,NA,-0.005,1.521,0.25833333333333336,1.3236666666666665,1.3316666666666666,NA,183.3,10400.266666666666,15201.966666666667,112.83333333333333,113.66666666666667,NA,10.459933333333334,10.817733333333333,10.5192,10.932766666666668,10.947033333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T13:30:00Z,NA,0.13063282977196017,0.30943282977196007,0.1531328297719601,3.5767994964386265,0.9785661631052933,NA,-0.489665948,-0.016865948,-0.072165948,0.09526738533333333,0.11350071866666667,NA,-0.004,1.5006666666666666,0.32233333333333336,1.565,1.5156666666666667,NA,183.4,10421.266666666666,15264.7,114.4,114.56666666666666,NA,10.4571,10.8159,10.5186,10.936033333333333,10.950266666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T14:00:00Z,NA,0.12974071777196017,0.30914777883862676,0.15414071777196012,3.581307384438627,0.98334071777196,NA,-0.49055806,-0.017150998933333335,-0.07115806,0.10004194,0.11800860666666667,NA,-0.0036666666666666666,1.5026666666666666,0.39966666666666667,1.8126666666666666,1.7096666666666667,NA,182.06666666666666,10444.833333333334,15362.133333333333,116,115.53333333333333,NA,10.4558,10.815199999999999,10.5192,10.9404,10.954366666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T14:30:00Z,NA,0.12885715110529353,0.30899048443862676,0.15639048443862677,3.5845238177719603,0.9871571511052933,NA,-0.4914416266666667,-0.017308293333333336,-0.06890829333333333,0.10385837333333334,0.12122504,NA,0,1.511,0.47833333333333333,2.0683333333333334,1.869,NA,181.36666666666667,10467.866666666667,15472.300000000001,117.86666666666666,116.43333333333334,NA,10.454066666666666,10.8142,10.5206,10.943366666666666,10.956733333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T15:00:00Z,NA,0.1278762137719602,0.3086762137719601,0.16170954710529345,3.587642880438627,0.9917428804386267,NA,-0.492422564,-0.017622564,-0.06358923066666666,0.10844410266666667,0.12434410266666666,NA,0.001,1.5366666666666666,0.5963333333333333,2.340333333333333,2.0460000000000003,NA,182.8,10487.033333333333,15633.166666666666,119.86666666666666,117.33333333333333,NA,10.4521,10.812899999999999,10.524933333333333,10.946966666666667,10.958866666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T15:30:00Z,NA,0.12633499243862686,0.30786271083862676,0.17100165910529344,3.58856832577196,0.9947016591052933,NA,-0.49396378533333335,-0.01843606693333333,-0.054297118666666665,0.11140288133333333,0.125269548,NA,0.0033333333333333335,1.572,0.5843333333333333,2.598333333333333,2.195,NA,183.46666666666667,10504,15818.1,121.43333333333334,118.13333333333334,NA,10.450966666666666,10.8123,10.534633333333334,10.950333333333333,10.9602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T16:00:00Z,NA,0.12517940710529352,0.3079873884386268,0.18958738843862677,3.58932072177196,0.99692072177196,NA,-0.49511937066666667,-0.018311389333333334,-0.03571138933333333,0.113621944,0.126021944,NA,0.006,1.6106666666666667,0.6366666666666667,2.7613333333333334,2.2893333333333334,NA,181.93333333333334,10527.966666666667,15947.5,122.4,118.66666666666667,NA,10.448766666666668,10.811633333333333,10.552233333333334,10.951566666666666,10.959966666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T16:30:00Z,NA,0.12525161643862684,0.30965161643862676,0.2060516164386268,3.5909182831052937,0.9994182831052933,NA,-0.4950471613333333,-0.016647161333333334,-0.019247161333333332,0.11611950533333333,0.12761950533333333,NA,0.009000000000000001,1.653,0.7373333333333333,2.839,2.2926666666666664,NA,181.83333333333334,10570.7,16225.9,122.6,118.7,NA,10.4473,10.8117,10.5671,10.952466666666666,10.959966666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T17:00:00Z,NA,0.12471387243862686,0.31027830417196006,0.2244138724386268,3.5915691396386267,1.0018138724386267,NA,-0.4955849053333333,-0.0160204736,-8.849053333333331e-4,0.11851509466666667,0.12827036186666665,NA,0.012,1.708,0.827,2.8146666666666667,2.293,NA,181.73333333333332,10610.366666666667,16893.166666666664,122,118.73333333333333,NA,10.445266666666667,10.810733333333333,10.583966666666667,10.953366666666666,10.958833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T17:30:00Z,NA,0.12420497083862687,0.31024497083862673,0.24157790977196011,3.592156595105293,1.0034445764386266,NA,-0.4960938069333333,-0.016053806933333335,0.016279132,0.12014579866666666,0.12885781733333332,NA,0.013333333333333334,1.7673333333333334,0.9483333333333334,2.8163333333333336,2.3569999999999998,NA,181.56666666666666,10646.8,17267.833333333332,121.16666666666667,119,NA,10.445066666666667,10.811,10.601266666666668,10.955133333333333,10.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T18:00:00Z,NA,0.1234151871052935,0.31024461457196006,0.25458185377196013,3.5909512812386266,1.0040334780386266,NA,-0.49688359066666665,-0.0160541632,0.029283076,0.12073470026666666,0.12765250346666668,NA,0.015333333333333332,1.8343333333333334,1.1446666666666667,2.9,2.405,NA,180.66666666666666,10686.433333333332,17413.366666666665,120.73333333333333,119.2,NA,10.4439,10.8106,10.614066666666666,10.956033333333334,10.957966666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T18:30:00Z,NA,0.12282964843862686,0.3102292540386268,0.26037513190529343,3.5893963151052937,1.0035825873719602,NA,-0.4974691293333333,-0.016069523733333334,0.035076354133333335,0.1202838096,0.12609753733333334,NA,0.016666666666666666,1.9036666666666666,1.3666666666666667,2.774,2.392333333333333,NA,181.03333333333333,10730.233333333334,17470.166666666668,120.33333333333333,119,NA,10.442566666666666,10.8101,10.6199,10.953800000000001,10.956133333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T19:00:00Z,NA,0.12238514043862686,0.3100851404386268,0.2582184737719601,3.5885593940386267,1.0018851404386266,NA,-0.4979136373333333,-0.016213637333333333,0.032919696,0.11858636266666667,0.12526061626666668,NA,0.019333333333333334,1.9786666666666666,1.31,2.400333333333333,2.326,NA,182.1,10765.733333333334,17385.066666666666,118.23333333333333,118.5,NA,10.4427,10.8104,10.617533333333332,10.953199999999999,10.955566666666666,NA,NA,57.13333333333333,4.696666666666667,6.376666666666667,478.96666666666664,0,9.980333333333332,101.79866666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T19:30:00Z,NA,0.1213903991052935,0.31002780790529344,0.25489039910529343,3.58835706577196,1.0025611412386268,NA,-0.49890837866666665,-0.016270969866666665,0.02959162133333333,0.11926236346666667,0.125058288,NA,0.021666666666666667,2.05,1.416,2.1243333333333334,2.3609999999999998,NA,180.4,10803.566666666666,17340.966666666667,112.9,118.26666666666667,NA,10.441433333333334,10.809933333333333,10.613933333333334,10.953333333333333,10.9554,NA,NA,56.666666666666664,5.536666666666667,7.046666666666667,415.6333333333333,0,10.723,101.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T20:00:00Z,NA,0.12063950843862684,0.3106745508386268,0.25050617510529344,3.5878212175052933,1.0032026255052935,NA,-0.4996592693333333,-0.015624226933333334,0.02520739733333333,0.11990384773333333,0.12452243973333334,NA,0.022666666666666665,2.1136666666666666,1.5433333333333334,2.5433333333333334,2.2826666666666666,NA,180.66666666666666,10840.033333333333,17245.466666666667,113.86666666666667,117.7,NA,10.439866666666667,10.8101,10.608733333333333,10.954333333333333,10.9536,NA,NA,48.63333333333333,6.71,9.06,366.8666666666667,0,10.791333333333334,101.78800000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T20:30:00Z,NA,0.12004936843862686,0.31092752790529343,0.2446827017719601,3.5873372183052936,0.9987160351052933,NA,-0.5002494093333333,-0.015371249866666667,0.019383924,0.11541725733333333,0.12403844053333334,NA,0.026333333333333334,2.1683333333333334,1.641,2.443,2.308333333333333,NA,180.8,10882.066666666666,17124.866666666665,113.53333333333333,117.33333333333333,NA,10.438766666666666,10.809533333333333,10.602400000000001,10.948433333333334,10.953133333333334,NA,NA,48.63333333333333,6.54,8.893333333333334,317.7,0,9.528333333333332,101.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T21:00:00Z,NA,0.11982260843862684,0.3113701953719601,0.23928927510529344,3.5862892751052935,0.9969892751052933,NA,-0.5004761693333334,-0.0149285824,0.013990497333333334,0.11369049733333333,0.12299049733333334,NA,0.027666666666666666,2.2196666666666665,1.6543333333333334,2.344,2.223,NA,180.1,10916.1,17017.966666666667,113.16666666666667,116.73333333333333,NA,10.4382,10.81,10.596666666666668,10.946366666666666,10.951666666666666,NA,NA,34.166666666666664,6.376666666666667,9.06,269.8,0,10.474666666666666,101.77966666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T21:30:00Z,NA,0.11874279510529351,0.3116094617719601,0.23197612843862678,3.5847761284386266,0.9946094617719601,NA,-0.5015559826666667,-0.014689316,0.006677350666666667,0.111310684,0.12147735066666666,NA,0.028333333333333335,2.255,1.6446666666666667,2.2226666666666666,2.173,NA,179.3,10948.6,16946.966666666667,112.23333333333333,115.93333333333334,NA,10.4378,10.810666666666666,10.590033333333333,10.944666666666667,10.950833333333334,NA,NA,28.1,6.71,9.226666666666667,223.53333333333333,0,9.479333333333333,101.78633333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T22:00:00Z,NA,0.11744063243862687,0.3104424729719601,0.22560729910529345,3.5819739657719603,0.9921406324386266,NA,-0.5028581453333333,-0.015856304800000002,3.085213333333334e-4,0.10884185466666667,0.118675188,NA,0.029666666666666668,2.282,1.6483333333333332,2.0843333333333334,2.0563333333333333,NA,177.96666666666667,10990.9,16870.2,110.8,114.93333333333334,NA,10.438333333333334,10.811233333333334,10.5855,10.944033333333334,10.949866666666667,NA,NA,33.7,6.543333333333333,9.06,181.46666666666667,0,9.234333333333334,101.80433333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T22:30:00Z,NA,0.11700710843862686,0.30987377510529346,0.22000710843862678,3.5796404417719603,0.98964044177196,NA,-0.5032916693333334,-0.016425002666666667,-0.005291669333333334,0.106341664,0.116341664,NA,0.023,2.308666666666667,1.566,1.941,1.9406666666666665,NA,178.13333333333333,11016.833333333332,16734.533333333333,109.23333333333333,113.93333333333334,NA,10.439633333333333,10.8125,10.581633333333333,10.943266666666666,10.949266666666666,NA,NA,35.1,6.71,9.063333333333334,143.53333333333333,0,8.733333333333334,101.82133333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-16T23:00:00Z,NA,0.11620738443862684,0.30797405110529347,0.21380738443862676,3.5762407177719604,0.9879073844386267,NA,-0.5040913933333333,-0.018324726666666666,-0.011491393333333332,0.10460860666666667,0.11294194,NA,0.022,2.340333333333333,1.391,1.7986666666666666,1.8113333333333332,NA,177.8,11053.066666666666,16482.899999999998,107.83333333333333,113.2,NA,10.442266666666667,10.814033333333333,10.578866666666666,10.944966666666666,10.9493,NA,NA,44.43333333333333,3.86,6.71,111.9,0,7.625,101.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
